class_name,stereotype_original,stereotype_gufo,is_root,is_leaf,is_intermediate,number_superclasses,number_subclasses,number_reachable_classes
Dependency,relator,kind,False,True,False,1,0,3
NonFunctionalConcern,subkind,subkind,False,True,False,1,0,2
Concern,kind,kind,True,False,False,0,2,2
Contribution,relator,kind,False,True,False,1,0,3
FunctionalConcern,subkind,subkind,False,True,False,1,0,2
Relationship,relator,kind,True,False,False,0,3,3
Composition,relator,kind,False,True,False,1,0,3
