class_name,class_original_classification,classification_final_list
Agent,category,can
Area_Owner,rolemixin,is
Audio_Object,kind,is
Author,rolemixin,can
Cancelled,phase,can
Closed,phasemixin,can
Composite_Area,subkind,can
Composite_Event,subkind,can
Contributor,rolemixin,can
Event_Plan,kind,is
Event_Plan_Category,subkind,is
Event_Series,subkind,can
Event_Series_Category,subkind,can
Geospatial_Feature,category,is
Hybrid_Event,phase,is
Image_Object,kind,can
In-Person_Event,phase,is
License_Holder,rolemixin,can
Lift,kind,can
Lift_Category,subkind,can
Media_Object,category,can
Media_Object_Category,subkind,can
Mountain_Area,kind,is
Mountain_Area_Category,subkind,can
Named_Entity,category,can
Operational,phasemixin,can
Organization,kind,can
Organizer,rolemixin,can
Permanently_Closed,phasemixin,can
Person,kind,can
Place,category,can
Published,phase,is
Publisher,rolemixin,can
SimpleArea,subkind,is
Simple_Event,subkind,can
Ski_Slope,subkind,is
Ski_Slope_Category,subkind,can
Snow_Measurement,kind,can
Snowpark,subkind,can
Snowpark_Category,subkind,can
Snowpark_Feature,subkind,can
Sponsor,rolemixin,is
Trail,kind,is
Trail_Category,subkind,is
Venue,rolemixin,is
Video_Object,kind,can
Virtual_Event,phase,can
