percentage,execution,k_s_sup,s_k_sub,t_k_sup,ns_s_sup,s_ns_sub,r_ar_sup,ar_r_sub,ns_sub_r,ks_sf_in,sub_r_r,n_r_t,ns_s_spe,nk_k_sup,s_nsup_k,nrs_ns_r,total_time
70,5,1.030000566970557e-05,0.0004312999953981489,1.0199990356341004e-05,9.400013368576765e-06,0.00042580001172609627,0.00227719999384135,0.00037220001104287803,1.8999853637069464e-06,0.001152400000137277,1.3100012438371778e-05,6.399990525096655e-06,4.899993655271828e-06,0.0012486000050557777,0.0008319000044139102,5.699999746866524e-06,0.006801300012739375
