execution,k_s_sup,s_k_sub,t_k_sup,ns_s_sup,s_ns_sub,r_ar_sup,ar_r_sub,ns_sub_r,ks_sf_in,sub_r_r,n_r_t,ns_s_spe,nk_k_sup,s_nsup_k,nrs_ns_r,total_time
1,0.00010889999975915998,0.011118500013253652,0.00196979999600444,1.0400006431154907e-05,0.03958799999963958,7.569999434053898e-05,8.700008038431406e-06,9.400013368576765e-06,8.799994247965515e-06,1.1299998732283711e-05,5.099995178170502e-06,4.2000028770416975e-06,0.0016761000006226823,0.0014236999995773658,5.900001269765198e-06,0.056024500023340806
2,1.0100018698722124e-05,8.189999789465219e-05,1.2400007108226418e-05,8.500006515532732e-06,7.749999349471182e-05,0.004647399997338653,1.030000566970557e-05,9.299983503296971e-06,9.400013368576765e-06,1.3499986380338669e-05,5.89998671784997e-06,4.699992132373154e-06,0.0002531000063754618,0.0001770000089891255,6.599992047995329e-06,0.005327599996235222
3,9.100011084228754e-06,7.239999831654131e-05,8.600007276982069e-06,8.200004231184721e-06,7.120001828297973e-05,0.004820099988137372,1.1600001016631722e-05,1.1600001016631722e-05,1.1099997209385037e-05,1.479999627918005e-05,5.399997462518513e-06,4.1000021155923605e-06,0.0002378999924985692,0.00019260001135990024,6.000002031214535e-06,0.005484700028318912
4,1.0000003385357559e-05,0.00011269999959040433,9.200011845678091e-06,8.799994247965515e-06,7.480000203941017e-05,0.006796000016038306,9.499999578110874e-06,9.499999578110874e-06,9.100011084228754e-06,1.2499993317760527e-05,5.399997462518513e-06,4.3000036384910345e-06,0.00033650000113993883,0.00021639998885802925,6.100002792663872e-06,0.007620800024596974
5,8.549999620299786e-05,0.01903999998467043,0.0017785999953048304,1.7999991541728377e-05,0.04222809999191668,0.0030410000181291252,1.8800012185238302e-05,1.8400009139440954e-05,1.750001683831215e-05,2.3299988242797554e-05,1.0400006431154907e-05,8.800008799880743e-06,0.008889500008081086,0.0027304000104777515,1.2199991033412516e-05,0.07792050002899487
6,9.900002623908222e-06,0.002944199994090013,1.0600022505968809e-05,9.499999578110874e-06,0.012018500012345612,0.004422899990458973,9.700001101009548e-06,9.499999578110874e-06,9.400013368576765e-06,1.2599994079209864e-05,5.800000508315861e-06,5.0000089686363935e-06,0.0011354999878676608,0.0008280000038212165,7.199996616691351e-06,0.021438300027512014
7,9.299983503296971e-06,7.54999928176403e-05,8.799994247965515e-06,8.200004231184721e-06,6.849999772384763e-05,0.006429099987144582,9.400013368576765e-06,9.700001101009548e-06,8.499991963617504e-06,1.1900003300979733e-05,5.299996701069176e-06,4.4000043999403715e-06,0.0002851000026566908,0.00020689998927991837,5.800000508315861e-06,0.007146399962948635
8,9.099996532313526e-06,7.349999214056879e-05,9.099996532313526e-06,8.200004231184721e-06,6.880000000819564e-05,0.004252500002621673,9.700001101009548e-06,9.400013368576765e-06,8.59999272506684e-06,1.170000177808106e-05,5.199995939619839e-06,4.2000028770416975e-06,0.00023360000341199338,0.00016460000188089907,6.000002031214535e-06,0.004874200007179752
9,1.0199990356341004e-05,7.650000043213367e-05,9.60000033956021e-06,8.500006515532732e-06,7.249999907799065e-05,0.006770000007236376,9.700001101009548e-06,9.000010322779417e-06,8.499991963617504e-06,1.209997572004795e-05,6.100002792663872e-06,4.4000043999403715e-06,0.0003079000016441569,0.00021720000950153917,6.699992809444666e-06,0.007528899994213134
10,8.129997877404094e-05,0.009649200015701354,0.0017626999760977924,1.6999983927235007e-05,0.034330100010265596,0.003128900018054992,1.850002445280552e-05,1.7999991541728377e-05,1.6600009985268116e-05,2.2999985958449543e-05,1.030000566970557e-05,8.699993486516178e-06,0.007488900009775534,0.0015512000099988654,1.1500000255182385e-05,0.058115900013945065
