execution_number,input_class_name,input_class_stereotype
1,Commission_Fee,subkind
2,Fixed_Fee,subkind
3,Revenue_Stream,kind
4,Revenue_Stream_Payed_by_Customer,subkind
5,Revenue_Stream_Payed_by_Provider,subkind
6,Subscription_Fee,subkind
7,Transportation_Cost,subkind
