execution_number,input_class_name,input_class_stereotype
1,Accepted_Quote_Price,subkind
2,Booking_Price,subkind
3,Feature-Based_Price,subkind
4,Highest_Price_Offer,subkind
5,Job_Fee,subkind
6,Market_Price,subkind
7,Offering_Price,subkind
8,Paid_Price,subkind
9,Paid_Transaction_Price,subkind
10,Price,kind
11,Price_per_Quantity,subkind
12,Price_set_by_Provider,subkind
13,Proposed_Price,subkind
14,Received_Transaction_Price,subkind
15,Suggested_Price,subkind
16,Transaction_Price,subkind
