execution,classes_b_total_classes_number,classes_b_tu_classes_types_v,classes_b_pk_classes_types_v,classes_b_tk_classes_types_v,classes_b_tu_classes_types_p,classes_b_pk_classes_types_p,classes_b_tk_classes_types_p,classes_a_total_classes_number,classes_a_tu_classes_types_v,classes_a_pk_classes_types_v,classes_a_tk_classes_types_v,classes_a_tu_classes_types_p,classes_a_pk_classes_types_p,classes_a_tk_classes_types_p,classif_b_total_classif_types_v,classif_b_unknown_classif_types_v,classif_b_known_classif_types_v,classif_a_total_classif_types_v,classif_a_unknown_classif_types_v,classif_a_known_classif_types_v,classif_b_unknown_classif_types_p,classif_b_known_classif_types_p,classif_a_unknown_classif_types_p,classif_a_known_classif_types_p,diff_tu_classes_types_v,diff_pk_classes_types_v,diff_tk_classes_types_v,diff_tu_classes_types_p,diff_pk_classes_types_p,diff_tk_classes_types_p,diff_unknown_classif_types_v,diff_known_classif_types_v,diff_unknown_classif_types_p,diff_known_classif_types_p,incomplete_classes_found
1,53,52,0,1,98.11320754716981,0.0,1.8867924528301887,53,52,0,1,98.11320754716981,0.0,1.8867924528301887,742,728,14,742,728,14,98.11320754716981,1.8867924528301887,98.11320754716981,1.8867924528301887,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1
2,53,52,0,1,98.11320754716981,0.0,1.8867924528301887,53,39,13,1,73.58490566037736,24.528301886792452,1.8867924528301887,742,728,14,742,650,92,98.11320754716981,1.8867924528301887,87.6010781671159,12.398921832884097,-13,13,0,-24.52830188679245,24.528301886792452,0.0,-78,78,-10.512129380053906,10.512129380053908,14
3,53,52,0,1,98.11320754716981,0.0,1.8867924528301887,53,40,12,1,75.47169811320755,22.641509433962266,1.8867924528301887,742,728,14,742,654,88,98.11320754716981,1.8867924528301887,88.14016172506739,11.859838274932615,-12,12,0,-22.641509433962256,22.641509433962266,0.0,-74,74,-9.97304582210242,9.973045822102426,12
4,53,52,0,1,98.11320754716981,0.0,1.8867924528301887,53,42,10,1,79.24528301886792,18.867924528301888,1.8867924528301887,742,728,14,742,666,76,98.11320754716981,1.8867924528301887,89.75741239892183,10.242587601078167,-10,10,0,-18.867924528301884,18.867924528301888,0.0,-62,62,-8.355795148247978,8.355795148247978,10
5,53,52,0,1,98.11320754716981,0.0,1.8867924528301887,53,52,0,1,98.11320754716981,0.0,1.8867924528301887,742,728,14,742,728,14,98.11320754716981,1.8867924528301887,98.11320754716981,1.8867924528301887,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1
6,53,52,0,1,98.11320754716981,0.0,1.8867924528301887,53,52,0,1,98.11320754716981,0.0,1.8867924528301887,742,728,14,742,728,14,98.11320754716981,1.8867924528301887,98.11320754716981,1.8867924528301887,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1
7,53,52,0,1,98.11320754716981,0.0,1.8867924528301887,53,52,0,1,98.11320754716981,0.0,1.8867924528301887,742,728,14,742,728,14,98.11320754716981,1.8867924528301887,98.11320754716981,1.8867924528301887,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1
8,53,52,0,1,98.11320754716981,0.0,1.8867924528301887,53,52,0,1,98.11320754716981,0.0,1.8867924528301887,742,728,14,742,728,14,98.11320754716981,1.8867924528301887,98.11320754716981,1.8867924528301887,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1
9,53,52,0,1,98.11320754716981,0.0,1.8867924528301887,53,52,0,1,98.11320754716981,0.0,1.8867924528301887,742,728,14,742,728,14,98.11320754716981,1.8867924528301887,98.11320754716981,1.8867924528301887,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1
10,53,52,0,1,98.11320754716981,0.0,1.8867924528301887,53,52,0,1,98.11320754716981,0.0,1.8867924528301887,742,728,14,742,728,14,98.11320754716981,1.8867924528301887,98.11320754716981,1.8867924528301887,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1
11,53,52,0,1,98.11320754716981,0.0,1.8867924528301887,53,43,9,1,81.13207547169812,16.9811320754717,1.8867924528301887,742,728,14,742,674,68,98.11320754716981,1.8867924528301887,90.83557951482479,9.164420485175203,-9,9,0,-16.98113207547169,16.9811320754717,0.0,-54,54,-7.277628032345021,7.277628032345014,10
12,53,52,0,1,98.11320754716981,0.0,1.8867924528301887,53,43,9,1,81.13207547169812,16.9811320754717,1.8867924528301887,742,728,14,742,674,68,98.11320754716981,1.8867924528301887,90.83557951482479,9.164420485175203,-9,9,0,-16.98113207547169,16.9811320754717,0.0,-54,54,-7.277628032345021,7.277628032345014,10
13,53,52,0,1,98.11320754716981,0.0,1.8867924528301887,53,42,10,1,79.24528301886792,18.867924528301888,1.8867924528301887,742,728,14,742,668,74,98.11320754716981,1.8867924528301887,90.02695417789758,9.973045822102426,-10,10,0,-18.867924528301884,18.867924528301888,0.0,-60,60,-8.086253369272228,8.086253369272237,11
14,53,52,0,1,98.11320754716981,0.0,1.8867924528301887,53,51,1,1,96.22641509433963,1.8867924528301887,1.8867924528301887,742,728,14,742,720,22,98.11320754716981,1.8867924528301887,97.03504043126685,2.964959568733154,-1,1,0,-1.8867924528301785,1.8867924528301887,0.0,-8,8,-1.078167115902957,1.078167115902965,1
15,53,52,0,1,98.11320754716981,0.0,1.8867924528301887,53,35,17,1,66.0377358490566,32.075471698113205,1.8867924528301887,742,728,14,742,600,142,98.11320754716981,1.8867924528301887,80.86253369272237,19.137466307277627,-17,17,0,-32.075471698113205,32.075471698113205,0.0,-128,128,-17.25067385444744,17.250673854447438,5
16,53,52,0,1,98.11320754716981,0.0,1.8867924528301887,53,36,16,1,67.9245283018868,30.18867924528302,1.8867924528301887,742,728,14,742,608,134,98.11320754716981,1.8867924528301887,81.94070080862534,18.059299191374663,-16,16,0,-30.188679245283012,30.18867924528302,0.0,-120,120,-16.17250673854447,16.172506738544474,5
17,53,52,0,1,98.11320754716981,0.0,1.8867924528301887,53,42,10,1,79.24528301886792,18.867924528301888,1.8867924528301887,742,728,14,742,668,74,98.11320754716981,1.8867924528301887,90.02695417789758,9.973045822102426,-10,10,0,-18.867924528301884,18.867924528301888,0.0,-60,60,-8.086253369272228,8.086253369272237,11
18,53,52,0,1,98.11320754716981,0.0,1.8867924528301887,53,51,1,1,96.22641509433963,1.8867924528301887,1.8867924528301887,742,728,14,742,720,22,98.11320754716981,1.8867924528301887,97.03504043126685,2.964959568733154,-1,1,0,-1.8867924528301785,1.8867924528301887,0.0,-8,8,-1.078167115902957,1.078167115902965,1
19,53,52,0,1,98.11320754716981,0.0,1.8867924528301887,53,43,9,1,81.13207547169812,16.9811320754717,1.8867924528301887,742,728,14,742,674,68,98.11320754716981,1.8867924528301887,90.83557951482479,9.164420485175203,-9,9,0,-16.98113207547169,16.9811320754717,0.0,-54,54,-7.277628032345021,7.277628032345014,10
20,53,52,0,1,98.11320754716981,0.0,1.8867924528301887,53,45,7,1,84.90566037735849,13.20754716981132,1.8867924528301887,742,728,14,742,682,60,98.11320754716981,1.8867924528301887,91.91374663072777,8.086253369272237,-7,7,0,-13.20754716981132,13.20754716981132,0.0,-46,46,-6.199460916442035,6.199460916442048,6
21,53,52,0,1,98.11320754716981,0.0,1.8867924528301887,53,24,28,1,45.28301886792453,52.83018867924528,1.8867924528301887,742,728,14,742,510,232,98.11320754716981,1.8867924528301887,68.73315363881402,31.266846361185983,-28,28,0,-52.830188679245275,52.83018867924528,0.0,-218,218,-29.38005390835579,29.380053908355794,4
22,53,52,0,1,98.11320754716981,0.0,1.8867924528301887,53,50,2,1,94.33962264150944,3.7735849056603774,1.8867924528301887,742,728,14,742,716,26,98.11320754716981,1.8867924528301887,96.49595687331536,3.5040431266846364,-2,2,0,-3.773584905660371,3.7735849056603774,0.0,-12,12,-1.6172506738544428,1.6172506738544477,3
