execution,ar_r_sub,k_s_sup,ks_sf_in,n_r_t,nk_k_sup,nrs_ns_r,ns_s_spe,ns_s_sup,ns_sub_r,r_ar_sup,s_k_sub,s_ns_sub,s_nsup_k,sub_r_r,t_k_sup,total_time
1,1.109996810555458e-05,0.004966399981640279,1.0100076906383038e-05,5.899928510189056e-06,0.0004387999651953578,6.400048732757568e-06,0.0004496999317780137,9.059999138116837e-05,1.9000144675374031e-06,0.003422599984332919,0.0019122000085189939,0.009088900056667626,0.00038159999530762434,1.5300000086426735e-05,0.003848500084131956,0.024650000035762787
2,1.0899966582655907e-05,0.009605600032955408,1.0300078429281712e-05,5.600042641162872e-06,5.900044925510883e-06,5.200039595365524e-06,0.0008975000819191337,0.0011657000286504626,1.999898813664913e-06,0.00712500000372529,9.23000043258071e-05,8.929998148232698e-05,4.999921657145023e-06,1.589988823980093e-05,0.00011690007522702217,0.01915310008917004
3,1.0099844075739384e-05,8.690019603818655e-05,9.999843314290047e-06,5.700043402612209e-06,0.0006062999600544572,7.699942216277122e-06,4.999921657145023e-06,1.2599863111972809e-05,1.9000144675374031e-06,9.220000356435776e-05,0.0036421000258997083,0.01430639997124672,0.0005128999473527074,1.170008908957243e-05,0.00113769993185997,0.020449199597351253
4,1.0899966582655907e-05,0.009491599979810417,1.0299962013959885e-05,5.900044925510883e-06,5.900044925510883e-06,5.199923180043697e-06,0.0008829000871628523,0.0010468000546097755,1.6998965293169022e-06,0.006363400025293231,8.819997310638428e-05,8.669996168464422e-05,5.200039595365524e-06,1.2299977242946625e-05,0.0001056998735293746,0.01812269981019199
