execution_number,input_class_name,input_class_stereotype
1,Attacker,rolemixin
2,Risk_Assessor,rolemixin
3,Risk_Subject,rolemixin
4,Threat_Object,rolemixin
5,UFO::Agent,category
6,Value_Subject,rolemixin
