execution_number,input_class_name,input_class_stereotype
1,Agent,category
2,Attacker,rolemixin
3,Risk_Assessor,rolemixin
4,Risk_Subject,rolemixin
5,Threat_Object,rolemixin
6,Value_Subject,rolemixin
