execution,ar_r_sub,k_s_sup,ks_sf_in,n_r_t,nk_k_sup,nrs_ns_r,ns_s_spe,ns_s_sup,ns_sub_r,r_ar_sup,s_k_sub,s_ns_sub,s_nsup_k,sub_r_r,t_k_sup,total_time
1,7.29002058506012e-05,1.0800547897815704e-05,0.0002733999863266945,5.899928510189056e-06,0.00024590035900473595,6.4997002482414246e-06,4.699919372797012e-06,8.899718523025513e-06,9.700190275907516e-06,1.0100193321704865e-05,7.67996534705162e-05,7.689977064728737e-05,0.00017479993402957916,1.309998333454132e-05,9.600073099136353e-06,0.0010000001639127731
2,7.379986345767975e-05,1.0299962013959885e-05,9.29972156882286e-06,5.8002769947052e-06,0.00025480007752776146,6.299931555986404e-06,4.800036549568176e-06,9.000301361083984e-06,9.60053876042366e-06,9.799841791391373e-06,7.729977369308472e-05,7.499940693378448e-05,0.00017290003597736359,1.2400560081005096e-05,9.599607437849045e-06,0.0007406999357044697
3,7.689977064728737e-05,1.0699965059757233e-05,9.400304406881332e-06,6.0996972024440765e-06,0.0002720998600125313,6.299931555986404e-06,4.699919372797012e-06,9.399838745594025e-06,1.2099742889404297e-05,9.999610483646393e-06,7.670000195503235e-05,7.790001109242439e-05,0.00017219968140125275,1.2299977242946625e-05,1.0100193321704865e-05,0.0007668985053896904
4,7.739942520856857e-05,1.0499730706214905e-05,0.0002635996788740158,6.00004568696022e-06,0.00024720001965761185,6.299931555986404e-06,4.800036549568176e-06,8.999835699796677e-06,9.899958968162537e-06,1.0400079190731049e-05,7.640011608600616e-05,7.319962605834007e-05,0.00017589982599020004,1.2900680303573608e-05,9.80030745267868e-06,0.0009932992979884148
5,7.280055433511734e-05,1.0699965059757233e-05,0.0002688998356461525,6.500165909528732e-06,0.0002405000850558281,6.1998143792152405e-06,4.999805241823196e-06,9.200070053339005e-06,1.0000541806221008e-05,9.999610483646393e-06,7.690023630857468e-05,7.300032302737236e-05,0.0001697000116109848,1.3400334864854813e-05,1.0299962013959885e-05,0.0009831013157963753
6,1.0099727660417557e-05,8.180039003491402e-05,9.699724614620209e-06,5.900394171476364e-06,0.0016024000942707062,6.600283086299896e-06,4.999805241823196e-06,1.00000761449337e-05,1.090019941329956e-05,7.889978587627411e-05,0.009383299853652716,0.039328699465841055,0.0013643000274896622,1.3300217688083649e-05,0.0018755001947283745,0.053786400239914656
7,0.023900299333035946,9.199976921081543e-05,2.009933814406395e-05,1.2499745935201645e-05,0.012155300006270409,1.2299977242946625e-05,1.00000761449337e-05,2.0300503820180893e-05,2.209935337305069e-05,9.180000051856041e-05,0.01355679938569665,0.040096900425851345,0.002155099995434284,0.0043970998376607895,0.0018865996971726418,0.09842919744551182
8,7.289974018931389e-05,1.00000761449337e-05,0.0002593998797237873,6.00004568696022e-06,0.00024219974875450134,6.200280040502548e-06,4.699919372797012e-06,9.199604392051697e-06,9.899958968162537e-06,1.00000761449337e-05,8.04997980594635e-05,7.41998665034771e-05,0.00016940012574195862,1.3200100511312485e-05,9.899958968162537e-06,0.0009776991792023182
9,0.017780199646949768,9.229965507984161e-05,2.2899825125932693e-05,1.270044595003128e-05,0.012097599916160107,1.3899989426136017e-05,1.0099727660417557e-05,2.040015533566475e-05,2.25994735956192e-05,0.00010409951210021973,0.01235629990696907,0.0379019002430141,0.0020264005288481712,0.0033355006016790867,0.0018617990426719189,0.08765869867056608
10,7.300032302737236e-05,1.0300427675247192e-05,0.00027509965002536774,6.0996972024440765e-06,0.0002425997518002987,6.6999346017837524e-06,4.90015372633934e-06,1.2000557035207748e-05,9.799841791391373e-06,1.0100193321704865e-05,8.130073547363281e-05,7.400009781122208e-05,0.00017530005425214767,1.3300217688083649e-05,9.899493306875229e-06,0.0010044011287391186
