percentage,execution,ar_r_sub,k_s_sup,ks_sf_in,n_r_t,nk_k_sup,nrs_ns_r,ns_s_spe,ns_s_sup,ns_sub_r,r_ar_sup,s_k_sub,s_ns_sub,s_nsup_k,sub_r_r,t_k_sup,total_time
20,5,7.110000024113106e-05,1.0300000212737359e-05,9.299999874201603e-06,5.9000003602704965e-06,0.00025350000032631215,6.100000064179767e-06,4.200000148557592e-06,8.89999955688836e-06,1.5999994502635673e-06,9.700000191514846e-06,7.590000041091116e-05,7.31999998606625e-05,0.00017079999997804407,1.1699999959091656e-05,9.40000063565094e-06,0.0007216000012704171
