class_name,ontouml_stereotype,gufo_classification,is_root,is_leaf,is_intermediate,number_superclasses,number_subclasses
Entity_in_process,historicalrolemixin,rolemixin,False,False,True,1,3
active_entity,phasemixin,phasemixin,False,True,False,1,0
biological_entity,category,category,True,False,False,0,6
degraded_entity,phasemixin,phasemixin,False,True,False,1,0
input,historicalrolemixin,rolemixin,False,True,False,2,0
output,historicalrolemixin,rolemixin,False,True,False,2,0
regulator,historicalrolemixin,rolemixin,False,True,False,2,0
