class_name,ontouml_stereotype,gufo_classification,is_root,is_leaf,is_intermediate,number_superclasses,number_subclasses
Corretive_Action,subkind,subkind,False,True,False,1,0
Effective_Issue,phase,phase,False,True,False,2,0
Finished_Issue,phase,phase,False,False,True,1,2
Implementing_Issue,phase,phase,False,True,False,1,0
Improvement_Suggestion,subkind,subkind,False,True,False,1,0
Issue,kind,kind,True,False,False,0,10
NC_Issue,role,role,False,True,False,1,0
Non_Effective_Issue,phase,phase,False,True,False,2,0
Planned_Issue,phase,phase,False,True,False,1,0
Preventive_Action,subkind,subkind,False,True,False,1,0
Problem_Issue,role,role,False,True,False,1,0
