taxonomy_name,dataset_name,num_classes
ramirez2015userfeedback_tx001.ttl,ramirez2015userfeedback,6
ramirez2015userfeedback_tx002.ttl,ramirez2015userfeedback,4
ramirez2015userfeedback_tx003.ttl,ramirez2015userfeedback,4
ramirez2015userfeedback_tx004.ttl,ramirez2015userfeedback,4
ramirez2015userfeedback_tx005.ttl,ramirez2015userfeedback,6
ramirez2015userfeedback_tx006.ttl,ramirez2015userfeedback,4
ramirez2015userfeedback_tx007.ttl,ramirez2015userfeedback,4
ramirez2015userfeedback_tx008.ttl,ramirez2015userfeedback,2
