percentage,execution,k_s_sup,s_k_sub,t_k_sup,ns_s_sup,s_ns_sub,r_ar_sup,ar_r_sub,ns_sub_r,ks_sf_in,sub_r_r,n_r_t,ns_s_spe,nk_k_sup,s_nsup_k,nrs_ns_r,total_time
10,10,0.03444620000664145,0.06887110001116525,0.041133599981549196,0.02976449999550823,0.23428780000540428,0.06710679999378044,0.14750890000141226,2.3000029614195228e-06,4.980001540388912e-05,0.02865959999326151,9.820000559557229e-05,2.058887000006507,0.047159399997326545,0.03467310000269208,5.7900004321709275e-05,2.792706200023531
