class_name,stereotype_original,stereotype_gufo,is_root,is_leaf,is_intermediate,number_superclasses,number_subclasses,number_reachable_classes
Right_Holder,rolemixin,rolemixin,True,False,False,0,1,1
Shipper,role,role,False,True,False,1,0,1
Duty_Holder,rolemixin,rolemixin,True,False,False,0,1,1
Carrier,role,role,False,True,False,1,0,1
