execution_number,input_class_name,input_class_stereotype
1,Autonomy_Requirement,category
2,Beneficence_Requirement,category
3,Ethical_Requirement,category
4,Explicability_Requirement,category
5,Justice_Requirement,category
6,NFR:Quality_Requirement,category
7,NFR:Requirement,category
8,Nonmaleficence_Requirement,category
9,Nonmaleficense_Requirement,category
10,UFOC:Goal,category
