execution,ar_r_sub,k_s_sup,ks_sf_in,n_r_t,nk_k_sup,nrs_ns_r,ns_s_spe,ns_s_sup,ns_sub_r,r_ar_sup,s_k_sub,s_ns_sub,s_nsup_k,sub_r_r,t_k_sup,total_time
1,7.620011456310749e-05,1.0600080713629723e-05,1.0500079952180386e-05,6.9999368861317635e-06,5.300040356814861e-06,6.400048732757568e-06,0.005022599943913519,0.019107299973256886,0.0005080000264570117,1.1199968867003918e-05,9.499955922365189e-06,1.1599971912801266e-05,4.699919372797012e-06,1.5499885194003582e-05,1.0200077667832375e-05,0.024816600023768842
2,8.379993960261345e-05,1.6499892808496952e-05,1.610000617802143e-05,6.9999368861317635e-06,8.400063961744308e-06,6.600050255656242e-06,0.005385900032706559,0.01991979987360537,0.0005446999566629529,1.1199968867003918e-05,1.0200077667832375e-05,1.3499986380338669e-05,9.600073099136353e-06,2.089992631226778e-05,1.0900082997977734e-05,0.026065099867992103
3,0.01640010008122772,1.079996582120657e-05,1.0799849405884743e-05,7.100054062902927e-06,5.599926225841045e-06,6.600050255656242e-06,0.005221400060690939,0.019838199950754642,0.00053060008212924,1.1300086043775082e-05,9.899958968162537e-06,1.379998866468668e-05,4.800036549568176e-06,1.5300116501748562e-05,1.070008147507906e-05,0.04209700028877705
4,8.41999426484108e-05,1.0600080713629723e-05,1.0899966582655907e-05,6.7999353632330894e-06,5.399924702942371e-06,6.299931555986404e-06,0.006133700022473931,0.026174099883064628,0.0006401999853551388,1.119985245168209e-05,9.499955922365189e-06,1.1600088328123093e-05,4.900037311017513e-06,1.5200115740299225e-05,1.0400079190731049e-05,0.033134999801404774
5,7.700012065470219e-05,1.0400079190731049e-05,1.0400079190731049e-05,6.700051017105579e-06,5.600042641162872e-06,6.300047971308231e-06,0.006102000013925135,0.0266096000559628,0.0006296999054029584,1.0999850928783417e-05,9.299954399466515e-06,1.1100084520876408e-05,4.800036549568176e-06,1.4999997802078724e-05,1.0100076906383038e-05,0.03351900039706379
6,7.759989239275455e-05,1.0400079190731049e-05,1.0499847121536732e-05,6.4999330788850784e-06,5.599926225841045e-06,6.299931555986404e-06,0.005095100030303001,0.019784699892625213,0.0005141999572515488,1.1300086043775082e-05,9.09995287656784e-06,1.119985245168209e-05,5.100038833916187e-06,1.6000005416572094e-05,1.0400079190731049e-05,0.025573999504558742
7,7.960002403706312e-05,1.0500079952180386e-05,1.0499963536858559e-05,6.900052540004253e-06,5.500041879713535e-06,6.200047209858894e-06,0.006109099951572716,0.023807700024917722,0.0006364999571815133,1.2500095181167126e-05,9.199953638017178e-06,1.0599964298307896e-05,4.899920895695686e-06,1.4899997040629387e-05,1.00000761449337e-05,0.03073460015002638
8,0.06137939996551722,1.079996582120657e-05,9.999959729611874e-06,6.7999353632330894e-06,5.600042641162872e-06,6.200047209858894e-06,0.0010497999610379338,7.599999662488699e-05,1.1500087566673756e-05,1.079996582120657e-05,9.499955922365189e-06,9.299954399466515e-06,5.199923180043697e-06,1.4800112694501877e-05,1.009996049106121e-05,0.06261579983402044
9,7.919990457594395e-05,1.0099844075739384e-05,9.7999582067132e-06,6.600050255656242e-06,5.599926225841045e-06,6.3999323174357414e-06,0.002070500049740076,0.004145100014284253,0.00014490005560219288,1.0500079952180386e-05,9.400071576237679e-06,1.019984483718872e-05,4.900037311017513e-06,1.4900113455951214e-05,1.00000761449337e-05,0.006538099958561361
10,9.300070814788342e-06,1.0200077667832375e-05,9.19983722269535e-06,6.299931555986404e-06,5.500041879713535e-06,6.200047209858894e-06,0.0010496999602764845,7.869990076869726e-05,9.70007386058569e-06,7.739989086985588e-05,9.099836461246014e-06,9.00006853044033e-06,4.599918611347675e-06,1.400010660290718e-05,9.70007386058569e-06,0.0013085998361930251
11,7.95999076217413e-05,1.0399846360087395e-05,1.0599847882986069e-05,6.3999323174357414e-06,5.300040356814861e-06,6.199930794537067e-06,0.0050762000028043985,0.019136699964292347,0.0005039001116529107,1.079996582120657e-05,9.100069291889668e-06,1.0500079952180386e-05,4.900037311017513e-06,1.4900113455951214e-05,9.999843314290047e-06,0.024895499693229795
12,0.05102490005083382,1.0499963536858559e-05,1.0200077667832375e-05,6.700051017105579e-06,5.600042641162872e-06,5.899928510189056e-06,0.001990599907003343,0.004153899964876473,0.00014959985855966806,1.089985016733408e-05,9.900075383484364e-06,1.0500079952180386e-05,4.900037311017513e-06,1.4599878340959549e-05,1.0199961252510548e-05,0.05741889972705394
13,7.479987107217312e-05,9.699957445263863e-06,9.499955922365189e-06,6.500049494206905e-06,5.200039595365524e-06,6.09993003308773e-06,0.002034400007687509,0.004099300014786422,0.00014890008606016636,1.0400079190731049e-05,8.600065484642982e-06,1.0299962013959885e-05,4.800036549568176e-06,1.4199991710484028e-05,9.699957445263863e-06,0.00645240000449121
14,0.05113760009407997,0.0018183999927714467,2.0700041204690933e-05,1.3199984095990658e-05,1.1899974197149277e-05,1.1499971151351929e-05,0.026933399960398674,0.01597139984369278,0.0007487998809665442,0.005638399859890342,0.0001501000951975584,0.0001629000762477517,1.0199961252510548e-05,2.9699993319809437e-05,0.00017079990357160568,0.10282899963203818
