execution,k_s_sup,s_k_sub,t_k_sup,ns_s_sup,s_ns_sub,r_ar_sup,ar_r_sub,ns_sub_r,ks_sf_in,sub_r_r,n_r_t,ns_s_spe,nk_k_sup,s_nsup_k,nrs_ns_r,total_time
1,1.170008908957243e-05,1.009996049106121e-05,1.1400086805224419e-05,0.019856999977491796,1.1599971912801266e-05,1.2699980288743973e-05,8.260004688054323e-05,0.0005489999894052744,1.1199968867003918e-05,1.7000013031065464e-05,7.300055585801601e-06,0.005446000024676323,6.4999330788850784e-06,5.399924702942371e-06,7.300055585801601e-06,0.02604680007789284
2,1.2399978004395962e-05,1.0699965059757233e-05,1.4299876056611538e-05,0.037140099913813174,1.5600118786096573e-05,1.379998866468668e-05,9.220000356435776e-05,0.0006107998779043555,1.2499978765845299e-05,1.989991869777441e-05,8.500064723193645e-06,0.006492899963632226,6.7999353632330894e-06,5.899928510189056e-06,8.699949830770493e-06,0.04446509946137667
3,1.279998105019331e-05,1.1299969628453255e-05,1.279998105019331e-05,0.020956399966962636,1.2599979527294636e-05,1.4499877579510212e-05,0.018615199951454997,0.000592400087043643,1.2800097465515137e-05,1.8100137822329998e-05,8.00006091594696e-06,0.00583170005120337,6.400048732757568e-06,5.600042641162872e-06,7.4999406933784485e-06,0.04611810017377138
4,1.1899974197149277e-05,1.0399962775409222e-05,1.1699972674250603e-05,0.029860000009648502,1.2500095181167126e-05,1.27000967040658e-05,8.919998072087765e-05,0.0006948000518605113,1.1899974197149277e-05,1.7300015315413475e-05,7.699942216277122e-06,0.0066868000430986285,6.299931555986404e-06,5.699926987290382e-06,7.500057108700275e-06,0.03744640003424138
5,1.2599979527294636e-05,1.1200085282325745e-05,1.2399861589074135e-05,0.026594299939461052,1.1899974197149277e-05,1.2099859304726124e-05,8.719996549189091e-05,0.0006830999627709389,1.1600088328123093e-05,1.6800127923488617e-05,7.4999406933784485e-06,0.006580799934454262,6.00004568696022e-06,5.300040356814861e-06,6.800051778554916e-06,0.034059599856846035
6,1.1300086043775082e-05,1.3900105841457844e-05,1.1599971912801266e-05,0.021488799946382642,1.5300116501748562e-05,1.6400008462369442e-05,0.0001102999085560441,0.0006295999046415091,1.1499854736030102e-05,1.759990118443966e-05,7.500057108700275e-06,0.005907800048589706,6.299931555986404e-06,5.399924702942371e-06,7.00005330145359e-06,0.028260299819521606
7,1.4399993233382702e-05,1.379998866468668e-05,1.479999627918005e-05,0.027020699926652014,1.1399970389902592e-05,1.2100092135369778e-05,0.00010880001354962587,0.0006943000480532646,1.1199968867003918e-05,1.6699894331395626e-05,7.6000578701496124e-06,0.009328600019216537,1.6600009985268116e-05,1.8700025975704193e-05,2.1399930119514465e-05,0.037311099935323
8,1.2999866157770157e-05,1.0899966582655907e-05,1.179997343569994e-05,9.290000889450312e-05,1.0699848644435406e-05,1.2699863873422146e-05,0.06697629997506738,1.4299992471933365e-05,1.1999974958598614e-05,1.719989813864231e-05,8.09994526207447e-06,0.0011886999709531665,6.500049494206905e-06,5.700043402612209e-06,7.200054824352264e-06,0.06838799943216145
9,1.1399970389902592e-05,9.899958968162537e-06,1.1500087566673756e-05,0.004747100058011711,1.3699987903237343e-05,1.2399978004395962e-05,8.549995254725218e-05,0.00016769987996667624,1.109996810555458e-05,1.7000013031065464e-05,7.500057108700275e-06,0.002296700025908649,6.300047971308231e-06,5.499925464391708e-06,7.0999376475811005e-06,0.007410399848595262
10,1.1500087566673756e-05,1.0600080713629723e-05,1.1200085282325745e-05,9.039998985826969e-05,1.0300078429281712e-05,0.00010360009036958218,1.3800105080008507e-05,1.3999873772263527e-05,1.079996582120657e-05,1.6400008462369442e-05,7.5999414548277855e-06,0.0012075999984517694,6.100046448409557e-06,5.600042641162872e-06,7.300055585801601e-06,0.001526800449937582
11,1.1899974197149277e-05,1.0500079952180386e-05,1.1299853213131428e-05,0.01955720002297312,1.2100092135369778e-05,1.2800097465515137e-05,8.460006210952997e-05,0.0005514001240953803,1.1400086805224419e-05,1.9799917936325073e-05,7.300055585801601e-06,0.005461000022478402,6.199930794537067e-06,5.600042641162872e-06,7.300055585801601e-06,0.02577040041796863
12,1.1899974197149277e-05,1.0100076906383038e-05,1.1599971912801266e-05,0.005435099941678345,1.2399978004395962e-05,1.2800097465515137e-05,0.057063400046899915,0.00016850000247359276,1.1699972674250603e-05,2.040015533566475e-05,7.70005863159895e-06,0.002214199979789555,6.300047971308231e-06,5.399924702942371e-06,6.700051017105579e-06,0.06499820027966052
13,1.170008908957243e-05,9.999959729611874e-06,1.109996810555458e-05,0.004945900058373809,1.089985016733408e-05,1.219986006617546e-05,8.240004535764456e-05,0.00016120006330311298,1.1199968867003918e-05,1.619989052414894e-05,7.2999391704797745e-06,0.0022124999668449163,6.09993003308773e-06,5.500041879713535e-06,6.900052540004253e-06,0.007511099684052169
14,0.0018593999557197094,0.00016940012574195862,0.00018239999189972878,0.01755900017451495,0.00016470008995383978,0.006151300156489015,0.05830079992301762,0.0008083999855443835,2.410018350929022e-05,3.440026193857193e-05,1.5399884432554245e-05,0.0294558999594301,1.4099874533712864e-05,1.1500087566673756e-05,1.4600111171603203e-05,0.11476540076546371
