class_name,class_original_classification,classification_final_list
Accepted_Quote_Price,subkind,can
Booking_Price,subkind,is
Feature-Based_Price,subkind,is
Highest_Price_Offer,subkind,can
Job_Fee,subkind,can
Market_Price,subkind,can
Offering_Price,subkind,can
Paid_Price,subkind,can
Paid_Transaction_Price,subkind,can
Price,kind,is
Price_per_Quantity,subkind,can
Price_set_by_Provider,subkind,is
Proposed_Price,subkind,is
Received_Transaction_Price,subkind,can
Suggested_Price,subkind,can
Transaction_Price,subkind,is
