percentage,execution,k_s_sup,s_k_sub,t_k_sup,ns_s_sup,s_ns_sub,r_ar_sup,ar_r_sub,ns_sub_r,ks_sf_in,sub_r_r,n_r_t,ns_s_spe,nk_k_sup,s_nsup_k,nrs_ns_r,total_time
90,7,1.1299998732283711e-05,9.99998883344233e-06,1.1099997209385037e-05,0.03004759999748785,1.170000177808106e-05,7.890000415500253e-05,0.027045499999076128,1.340000017080456e-05,1.0299991117790341e-05,1.4699995517730713e-05,7.199996616691351e-06,0.01346420000481885,5.800000508315861e-06,5.199995939619839e-06,4.999994416721165e-06,0.0707418999663787
