execution_number,input_class_name,input_class_stereotype
1,Captador,role
2,Doador,role
3,Homem,subkind
4,Mulher,subkind
5,Pessoa,kind
6,Pessoa_Doente,phase
7,Pessoa_Morta,phase
8,Pessoa_Saud�vel,phase
9,Pessoa_Viva,phase
10,Pessoa_com_ME,phase
11,Pessoa_com_PCR,phase
12,Receptor,role
13,Transplantador,role
