execution_number,input_class_name,input_class_stereotype
1,Influence,kind
2,Mental_Moment_Influence,subkind
3,Trust_Calibration_Signal_Influence,subkind
4,Trust_influence,subkind
5,Trustworthiness_Evidence_Influence,subkind
