class_name,class_original_classification,classification_final_list
Bitstring,category,is
Component_Part,category,can
Data_File,category,can
Hybrid,category,can
Material,category,can
Nonmaterial,category,can
Object,category,is
Physical_Object,category,can
Program_File,category,can
Social_Object,category,can
Syntactic_Object,category,can
