class_name,ontouml_stereotype,gufo_classification,is_root,is_leaf,is_intermediate,number_superclasses,number_subclasses
Appointment,none,other,False,False,True,1,2
Closed_Commitment,none,other,False,True,False,1,0
Commitment,none,other,True,False,False,0,16
Composite_Intended_Activity,mode,kind,False,True,False,3,0
General_Intended_Process,mode,kind,False,True,False,3,0
General_Project_Process,none,other,False,True,False,4,0
Intended_Activity,mode,kind,False,False,True,2,4
Intended_Process,mode,kind,False,False,True,2,7
Intention,none,other,False,False,True,1,13
Organizational_Intended_Process,mode,kind,False,True,False,3,0
Project_Activity,none,other,False,True,False,3,0
Project_Process,mode,kind,False,False,True,3,2
Scheduled_Activity,mode,kind,False,True,False,4,0
Scheduled_Process,mode,kind,False,True,False,4,0
Simple_Intended_Activity,mode,kind,False,True,False,3,0
Specific_Intended_Process,mode,kind,False,True,False,3,0
Specific_Project_Process,none,other,False,True,False,4,0
