class_name,ontouml_stereotype,gufo_classification,is_root,is_leaf,is_intermediate,number_superclasses,number_subclasses
Action,none,other,False,False,True,1,11
Action_Contribution,none,other,False,False,True,3,2
Agent_Participation,none,other,False,False,True,2,3
Artifact_Change,event,other,False,True,False,5,0
Artifact_Creation,event,other,False,True,False,5,0
Artifact_Participation,event,other,False,False,True,3,3
Artifact_Usage,event,other,False,True,False,5,0
Atomic_Action,none,other,False,True,False,2,0
Change,none,other,False,False,True,3,4
Complex_Action,none,other,False,False,True,2,5
Creation,none,other,False,False,True,3,1
Event,none,other,True,False,False,0,28
Hardware_Resource_Participation,event,other,False,True,False,4,0
Object_Participation,none,other,False,False,True,2,10
Participation,none,other,False,False,True,1,15
Performed_Activity,event,other,False,False,True,2,3
Performed_Composite_Activity,event,other,False,True,False,3,0
Performed_General_Process,event,other,False,True,False,4,0
Performed_Organizational_Process,event,other,False,True,False,4,0
Performed_Process,event,other,False,False,True,3,4
Performed_Project_Activity,none,other,False,True,False,3,0
Performed_Project_Process,event,other,False,True,False,4,0
Performed_Simple_Activity,event,other,False,True,False,3,0
Performed_Specific_Process,event,other,False,True,False,4,0
Procedure_Participation,event,other,False,True,False,4,0
Software_Resource_Participation,event,other,False,True,False,4,0
Stakeholder_Main_Participation,event,other,False,True,False,5,0
Stakeholder_Participation,event,other,False,False,True,4,1
Usage,none,other,False,False,True,3,1
