taxonomy_name,dataset_name,num_classes
franco2018rpg_tx001.ttl,franco2018rpg,2
franco2018rpg_tx002.ttl,franco2018rpg,2
franco2018rpg_tx003.ttl,franco2018rpg,2
franco2018rpg_tx004.ttl,franco2018rpg,2
franco2018rpg_tx005.ttl,franco2018rpg,6
