taxonomy_name,dataset_name,num_classes
gomes2022digital-technology_tx001.ttl,gomes2022digital-technology,2
gomes2022digital-technology_tx002.ttl,gomes2022digital-technology,2
gomes2022digital-technology_tx003.ttl,gomes2022digital-technology,11
