taxonomy_name,dataset_name,num_classes
gi2mo_tx001.ttl,gi2mo,3
gi2mo_tx002.ttl,gi2mo,19
gi2mo_tx003.ttl,gi2mo,3
gi2mo_tx004.ttl,gi2mo,3
gi2mo_tx005.ttl,gi2mo,4
gi2mo_tx006.ttl,gi2mo,10
gi2mo_tx007.ttl,gi2mo,3
gi2mo_tx008.ttl,gi2mo,5
