execution_number,input_class_name,input_class_stereotype
1,Equipment_Composed_Site,role
2,Multiple_Equipment_Composed_Site,role
3,Single_Equipment_Site,role
4,Sink_Site,role
5,Site,kind
6,Source_Site,role
