execution_number,input_class_name,input_class_stereotype
1,Action_Card,kind
2,Action_Points,kind
3,Areas,kind
4,Card,kind
5,Component,kind
6,Data_Representation,kind
7,Die,kind
8,Die_Marker,kind
9,Modular_Board,kind
10,Paper_And_Pencil,kind
11,Pattern,kind
12,Resource,kind
13,Tile,kind
14,Token,kind
15,Victory_Points,kind
