execution_number,input_class_name,input_class_stereotype
1,Anger,kind
2,Annoyance,subkind
3,Argumentativeness,subkind
4,Bitterness,subkind
5,Exasperation,subkind
6,Frustration,subkind
7,Fury,subkind
8,Vengefulness,subkind
