execution,ar_r_sub,k_s_sup,ks_sf_in,n_r_t,nk_k_sup,nrs_ns_r,ns_s_spe,ns_s_sup,ns_sub_r,r_ar_sup,s_k_sub,s_ns_sub,s_nsup_k,sub_r_r,t_k_sup,total_time
1,1.1399853974580765e-05,1.1399853974580765e-05,1.0299962013959885e-05,6.90016895532608e-06,0.00025200005620718,7.899943739175797e-06,5.2996911108493805e-06,9.899958968162537e-06,1.1700205504894257e-05,0.0045135002583265305,7.889978587627411e-05,7.5499527156353e-05,0.0001754998229444027,2.110050991177559e-05,1.109996810555458e-05,0.0052023995667696
2,1.1799857020378113e-05,1.1399853974580765e-05,1.070043072104454e-05,7.000286132097244e-06,0.0011046999134123325,8.699949830770493e-06,5.3998082876205444e-06,1.0599847882986069e-05,1.16005539894104e-05,0.004501400049775839,0.0025333999656140804,0.01205099979415536,0.0008100997656583786,1.879967749118805e-05,1.200009137392044e-05,0.021108599845319986
3,1.1700205504894257e-05,2.110004425048828e-05,1.0599847882986069e-05,7.299706339836121e-06,0.00036739977076649666,8.399598300457e-06,5.5995769798755646e-06,1.0400079190731049e-05,1.1400319635868073e-05,0.009165100287646055,8.120015263557434e-05,7.810024544596672e-05,0.00027980003505945206,1.9199680536985397e-05,1.1399853974580765e-05,0.010088699404150248
4,1.1799391359090805e-05,1.2400094419717789e-05,1.0800082236528397e-05,7.200054824352264e-06,0.0003714999184012413,8.599832653999329e-06,5.499925464391708e-06,1.0599847882986069e-05,1.1300202459096909e-05,0.009232300333678722,8.270004764199257e-05,7.859990000724792e-05,0.00027930038049817085,1.910002902150154e-05,1.1400319635868073e-05,0.010153100360184908
5,1.1700671166181564e-05,1.1200085282325745e-05,1.0300427675247192e-05,6.90016895532608e-06,0.0003567999228835106,8.299946784973145e-06,5.200039595365524e-06,1.00000761449337e-05,1.0999850928783417e-05,0.009290499612689018,7.979990914463997e-05,7.849978283047676e-05,0.000269399955868721,1.9600149244070053e-05,1.1399388313293457e-05,0.010180599987506866
6,1.180032268166542e-05,1.1499971151351929e-05,1.0400079190731049e-05,7.200054824352264e-06,0.00030929967761039734,8.299946784973145e-06,5.499925464391708e-06,1.3299752026796341e-05,1.12997367978096e-05,0.0068249995820224285,7.950002327561378e-05,7.589999586343765e-05,0.0002212999388575554,1.899944618344307e-05,1.1300202459096909e-05,0.007620598655194044
7,1.1899508535861969e-05,1.5999656170606613e-05,1.0800547897815704e-05,7.199589163064957e-06,0.0002486002631485462,8.499715477228165e-06,5.600042641162872e-06,1.309998333454132e-05,1.1600088328123093e-05,0.004525600466877222,8.040014654397964e-05,7.870001718401909e-05,0.0001738998107612133,1.840014010667801e-05,1.1000316590070724e-05,0.005221300292760134
8,1.1399388313293457e-05,1.1700205504894257e-05,1.090019941329956e-05,7.0999376475811005e-06,0.0002505001612007618,8.099712431430817e-06,5.499925464391708e-06,1.0299962013959885e-05,1.1300202459096909e-05,0.0045507000759243965,8.009979501366615e-05,7.660035043954849e-05,0.0001799999736249447,1.83996744453907e-05,1.4500226825475693e-05,0.005247099790722132
9,1.1300668120384216e-05,1.109996810555458e-05,1.0499730706214905e-05,7.200054824352264e-06,0.00025139981880784035,7.999595254659653e-06,5.3998082876205444e-06,9.899958968162537e-06,1.1200085282325745e-05,0.004493600223213434,7.910002022981644e-05,8.600018918514252e-05,0.0001781000755727291,1.8100719898939133e-05,1.1200550943613052e-05,0.005192101467400789
10,1.16005539894104e-05,1.1399853974580765e-05,1.00000761449337e-05,6.800051778554916e-06,0.0002500000409781933,1.0800082236528397e-05,5.300156772136688e-06,1.0100193321704865e-05,1.109996810555458e-05,0.004487599711865187,8.33994708955288e-05,7.5499527156353e-05,0.00017700018361210823,1.8300022929906845e-05,1.109996810555458e-05,0.005179999861866236
