execution_number,input_class_name,input_class_stereotype
1,Adaptation_Function,kind
2,Adaptation_Sink,subkind
3,Adaptation_Source,subkind
4,Flow_Termination_Function,kind
5,Flow_Termination_Sink,subkind
6,Flow_Termination_Source,subkind
7,Transport_Processing_Function,category
