class_name,class_original_classification,classification_final_list
Aerodrome,role,can
Agent,kind,not
Air_traffic_management,role,can
Aircraft,kind,can
Equipment,kind,can
Organization,kind,is
Person,kind,can
Technical_System,category,can
Vehicle,kind,can
