taxonomy_name,dataset_name,num_classes
plato-ontology2019_tx001.ttl,plato-ontology2019,5
plato-ontology2019_tx002.ttl,plato-ontology2019,2
plato-ontology2019_tx003.ttl,plato-ontology2019,3
plato-ontology2019_tx004.ttl,plato-ontology2019,5
plato-ontology2019_tx005.ttl,plato-ontology2019,3
plato-ontology2019_tx006.ttl,plato-ontology2019,16
plato-ontology2019_tx007.ttl,plato-ontology2019,4
plato-ontology2019_tx008.ttl,plato-ontology2019,6
