percentage,execution,k_s_sup,s_k_sub,t_k_sup,ns_s_sup,s_ns_sub,r_ar_sup,ar_r_sub,ns_sub_r,ks_sf_in,sub_r_r,n_r_t,ns_s_spe,nk_k_sup,s_nsup_k,nrs_ns_r,total_time
10,5,0.0046119000762701035,0.0003491000970825553,0.00010939990170300007,8.869997691363096e-05,0.00032279989682137966,0.01433770009316504,8.25000461190939e-05,0.00016590009909123182,1.3399869203567505e-05,3.800005652010441e-05,1.079996582120657e-05,0.003306900034658611,0.0014926999574527144,0.0010659999679774046,1.209997572004795e-05,0.02600790001451969
