percentage,execution,ar_r_sub,k_s_sup,ks_sf_in,n_r_t,nk_k_sup,nrs_ns_r,ns_s_spe,ns_s_sup,ns_sub_r,r_ar_sup,s_k_sub,s_ns_sub,s_nsup_k,sub_r_r,t_k_sup,total_time
40,6,0.00027740000041376334,0.02949340000122902,3.150000156892929e-05,2.1000001652282663e-05,0.018142500000976725,2.049999966402538e-05,0.024180899999919347,0.0034042999996017898,0.0006188999996084021,0.05580520000148681,0.04154170000037993,0.09144100000048638,0.010728799999924377,7.059999916236848e-05,0.12105550000160292,0.3968332000076771
