class_name,class_original_classification,classification_final_list
Earth_Fluid,category,not
Earth_Material,category,can
Earth_Solid,category,is
Meteoric_Water,role,is
Pore_Fluid,rolemixin,not
Pore_Water,role,is
Water,kind,not
