percentage,execution,ar_r_sub,k_s_sup,ks_sf_in,n_r_t,nk_k_sup,nrs_ns_r,ns_s_spe,ns_s_sup,ns_sub_r,r_ar_sup,s_k_sub,s_ns_sub,s_nsup_k,sub_r_r,t_k_sup,total_time
20,8,9.599999430065509e-06,0.008700800000042364,9.399999726156238e-06,5.4000001910026185e-06,5.599999894911889e-06,4.900000021734741e-06,0.0011930999999094638,0.0008943000011640834,1.499999598308932e-06,0.006255799999962619,0.00013729999955103267,0.00013179999950807542,4.900000021734741e-06,1.1699999959091656e-05,0.000152900000102818,0.017518999999083462
