class_name,class_original_classification,classification_final_list
Channel_Sculptor,role,is
Erosive_Agent,role,can
Frictioning_Water,role,can
High_Energy_Water,phase,is
Low_Energy_Water,phase,is
Moving_Water,phase,can
Obstacled_Loaded_Water,role,is
Sediment_Receiver,role,can
Still_Water,phase,is
Tractive_Water,role,can
Unloading_Vehicle,role,is
Vehicle,role,is
Water,kind,can
Water_Stream,role,is
