class_name,class_original_classification,classification_final_list
Artifact,category,is
Base_Table,subkind,is
Check_Constraint,subkind,is
Column_Constraint,subkind,is
Column_Type_Constraint,subkind,can
Constraint,kind,is
DBMS,subkind,can
DBMS_Account,kind,is
DBMS_Item,category,is
Data_File,kind,is
Data_Schema,subkind,is
Data_Type_Constraint,subkind,can
Database,kind,is
Derived_Table,subkind,is
Dictionary,kind,is
Foreign_Key_Constraint,subkind,is
Information_Schema,subkind,can
Primary_Key_Constraint,subkind,is
RDBMS,subkind,can
RDBMS_Item,category,can
Relational_Database,subkind,is
Relational_Schema,subkind,is
Schema,kind,can
Software_Item,category,can
Software_System,subkind,is
Table,kind,is
