class_name,class_original_classification,classification_final_list
Artifact,category,can
Base_Table,subkind,is
Check_Constraint,subkind,is
Column_Constraint,subkind,is
Column_Type_Constraint,subkind,can
Constraint,kind,can
DBMS,subkind,can
DBMS_Account,kind,can
DBMS_Item,category,is
Data_File,kind,can
Data_Schema,subkind,can
Data_Type_Constraint,subkind,is
Database,kind,can
Derived_Table,subkind,is
Dictionary,kind,is
Foreign_Key_Constraint,subkind,can
Information_Schema,subkind,can
Primary_Key_Constraint,subkind,is
RDBMS,subkind,can
RDBMS_Item,category,is
Relational_Database,subkind,is
Relational_Schema,subkind,can
Schema,kind,can
Software_Item,category,is
Software_System,subkind,is
Table,kind,is
