class_name,class_original_classification,classification_final_list
Artifact,category,can
Base_Table,subkind,can
Check_Constraint,subkind,is
Column_Constraint,subkind,is
Column_Type_Constraint,subkind,is
Constraint,kind,is
DBMS,subkind,can
DBMS_Account,kind,is
DBMS_Item,category,can
Data_File,kind,is
Data_Schema,subkind,can
Data_Type_Constraint,subkind,is
Database,kind,is
Derived_Table,subkind,can
Dictionary,kind,is
Foreign_Key_Constraint,subkind,is
Information_Schema,subkind,is
Primary_Key_Constraint,subkind,is
RDBMS,subkind,can
RDBMS_Item,category,is
Relational_Database,subkind,is
Relational_Schema,subkind,is
Schema,kind,is
Software_Item,category,can
Software_System,subkind,is
Table,kind,is
