class_name,ontouml_stereotype,gufo_classification,is_root,is_leaf,is_intermediate,number_superclasses,number_subclasses
Agent,kind,kind,True,False,False,0,5
Customer,rolemixin,rolemixin,True,False,False,0,2
Employee,role,role,False,True,False,2,0
Organization,subkind,subkind,False,False,True,1,1
Organizational_Customer,role,role,False,True,False,3,0
Person,subkind,subkind,False,False,True,1,2
Personal_Customer,role,role,False,True,False,3,0
