class_name,ontouml_stereotype,gufo_classification,is_root,is_leaf,is_intermediate,number_superclasses,number_subclasses
Column,kind,kind,True,False,False,0,2
Foreign_Key_Column,role,role,False,True,False,1,0
Primary_Key_Column,role,role,False,True,False,1,0
