execution,k_s_sup,s_k_sub,t_k_sup,ns_s_sup,s_ns_sub,r_ar_sup,ar_r_sub,ns_sub_r,ks_sf_in,sub_r_r,n_r_t,ns_s_spe,nk_k_sup,s_nsup_k,nrs_ns_r,total_time
1,1.1699972674250603e-05,1.0700023267418146e-05,1.1399970389902592e-05,0.016938799992203712,1.2699980288743973e-05,1.2800039257854223e-05,0.00011529994662851095,2.200016751885414e-06,1.5000056009739637e-05,2.3200002033263445e-05,1.190003240481019e-05,0.0063390000141225755,6.499991286545992e-06,5.599984433501959e-06,3.2299954909831285e-05,0.023549099976662546
2,1.1999974958598614e-05,4.240003181621432e-05,1.2599979527294636e-05,0.009776799997780472,1.5400000847876072e-05,1.3399985618889332e-05,8.620001608505845e-05,1.9999570213258266e-06,1.1899974197149277e-05,2.069998299703002e-05,7.499998901039362e-06,0.004621799977030605,6.400048732757568e-06,5.699985194951296e-06,9.09995287656784e-06,0.01464389986358583
3,0.008500099997036159,8.260004688054323e-05,9.919999865815043e-05,0.0009534000419080257,7.970002479851246e-05,0.006354199955239892,1.170008908957243e-05,2.00001522898674e-06,1.3699987903237343e-05,1.8199963960796595e-05,7.00005330145359e-06,0.0028104999801144004,6.399990525096655e-06,5.199981387704611e-06,7.399998139590025e-06,0.01895130012417212
4,0.008481400029268116,8.129997877404094e-05,0.00010070001007989049,0.0009464999311603606,7.770000956952572e-05,0.00576039997395128,1.1199968867003918e-05,2.100015990436077e-06,1.0499963536858559e-05,1.8000020645558834e-05,6.999995093792677e-06,0.0028780000284314156,6.399990525096655e-06,5.500041879713535e-06,7.399998139590025e-06,0.01839409995591268
5,1.0899966582655907e-05,9.499955922365189e-06,1.0600022505968809e-05,0.009352400025818497,1.1500029359012842e-05,1.2299977242946625e-05,7.780001033097506e-05,2.2999593056738377e-06,1.0700023267418146e-05,1.9799976143985987e-05,7.299997378140688e-06,0.0041714999824762344,5.600042641162872e-06,4.900037311017513e-06,7.599999662488699e-06,0.013714700005948544
6,1.2400036212056875e-05,1.0400020983070135e-05,1.1399970389902592e-05,0.005056000023614615,1.4899997040629387e-05,1.6400008462369442e-05,0.025929900002665818,2.700020559132099e-06,1.2300093658268452e-05,1.939997309818864e-05,7.599999662488699e-06,0.003176199970766902,6.099988240748644e-06,5.799985956400633e-06,7.899943739175797e-06,0.034289400035049766
7,1.160003012046218e-05,1.0199961252510548e-05,1.190003240481019e-05,0.015223199967294931,1.160003012046218e-05,0.008965999993961304,1.1800031643360853e-05,2.00001522898674e-06,1.1199968867003918e-05,1.850002445280552e-05,7.299997378140688e-06,0.0057268000091426075,5.999987479299307e-06,5.499983672052622e-06,7.599999662488699e-06,0.030031200032681227
8,1.109996810555458e-05,9.699957445263863e-06,1.1100026313215494e-05,0.009081600001081824,1.1400028597563505e-05,0.005760699976235628,1.1699972674250603e-05,1.9000144675374031e-06,1.079996582120657e-05,1.8300022929906845e-05,1.0100018698722124e-05,0.004281600005924702,5.999987479299307e-06,5.400041118264198e-06,7.499998901039362e-06,0.019238899985793978
9,1.279998105019331e-05,1.0600022505968809e-05,1.1200027074664831e-05,0.014351800025906414,1.6200006939470768e-05,1.5700003132224083e-05,0.00011180003639310598,2.100015990436077e-06,1.1800031643360853e-05,2.670002868399024e-05,8.300004992634058e-06,0.005821999977342784,5.999987479299307e-06,5.300040356814861e-06,7.700000423938036e-06,0.0204200001899153
10,1.0700023267418146e-05,9.300012607127428e-06,1.0200019460171461e-05,7.68000609241426e-05,9.499955922365189e-06,7.599999662488699e-05,9.899958968162537e-06,1.5999539755284786e-06,9.999959729611874e-06,1.6300007700920105e-05,6.399990525096655e-06,0.0014051999896764755,5.599984433501959e-06,5.099980626255274e-06,7.199996616691351e-06,0.0016597998910583556
