class_name,stereotype_original,stereotype_gufo,is_root,is_leaf,is_intermediate,number_superclasses,number_subclasses,number_reachable_classes
Perceived_image_(Perception),kind,kind,False,True,False,1,0,5
Culture,kind,kind,False,True,False,1,0,5
Environmental_Influences,kind,kind,False,True,False,1,0,1
Image,category,category,True,False,False,0,2,5
Identity,category,category,True,False,False,0,3,5
Vision,kind,kind,False,True,False,1,0,5
Desired_Image,kind,kind,False,True,False,2,0,5
Noise,category,category,True,False,False,0,1,1
