execution,ar_r_sub,k_s_sup,ks_sf_in,n_r_t,nk_k_sup,nrs_ns_r,ns_s_spe,ns_s_sup,ns_sub_r,r_ar_sup,s_k_sub,s_ns_sub,s_nsup_k,sub_r_r,t_k_sup,total_time
1,8.500181138515472e-06,9.499490261077881e-06,8.500181138515472e-06,5.09992241859436e-06,4.699919372797012e-06,4.800036549568176e-06,0.0003842003643512726,7.539987564086914e-05,9.000301361083984e-06,7.460033521056175e-05,8.299946784973145e-06,8.19982960820198e-06,4.200264811515808e-06,9.700190275907516e-06,9.200535714626312e-06,0.0006239013746380806
2,9.80030745267868e-06,0.004151599947363138,9.29972156882286e-06,5.200039595365524e-06,5.3998082876205444e-06,5.09992241859436e-06,0.00038870004937052727,7.400009781122208e-05,0.00015669967979192734,0.0028337999247014523,8.030002936720848e-05,7.689977064728737e-05,4.699919372797012e-06,1.0500196367502213e-05,9.160023182630539e-05,0.00790359964594245
3,1.0100193321704865e-05,0.004327000118792057,9.600073099136353e-06,5.600042641162872e-06,5.2996911108493805e-06,5.09992241859436e-06,0.0003961999900639057,7.579987868666649e-05,0.00016719987615942955,0.0029759001918137074,7.830001413822174e-05,7.469998672604561e-05,4.70038503408432e-06,1.0499730706214905e-05,0.00010249996557831764,0.008248500060290098
4,9.499955922365189e-06,0.004169799853116274,9.499955922365189e-06,5.2996911108493805e-06,5.200039595365524e-06,5.09992241859436e-06,0.00038590002804994583,7.490022107958794e-05,0.00014460040256381035,0.002834400162100792,8.319970220327377e-05,7.400009781122208e-05,4.600267857313156e-06,1.0400079190731049e-05,9.540049359202385e-05,0.007911800872534513
