percentage,execution,ar_r_sub,k_s_sup,ks_sf_in,n_r_t,nk_k_sup,nrs_ns_r,ns_s_spe,ns_s_sup,ns_sub_r,r_ar_sup,s_k_sub,s_ns_sub,s_nsup_k,sub_r_r,t_k_sup,total_time
50,2,1.1000316590070724e-05,0.020507500041276217,1.0799616575241089e-05,5.7998113334178925e-06,6.1998143792152405e-06,5.200039595365524e-06,0.0023614000529050827,0.0024643996730446815,0.0032677999697625637,0.017177399713546038,0.0003963001072406769,0.0003855000250041485,5.09992241859436e-06,1.3100448995828629e-05,0.0004217000678181648,0.047039199620485306
