execution,classes_b_total_classes_number,classes_b_tu_classes_types_v,classes_b_pk_classes_types_v,classes_b_tk_classes_types_v,classes_b_tu_classes_types_p,classes_b_pk_classes_types_p,classes_b_tk_classes_types_p,classes_a_total_classes_number,classes_a_tu_classes_types_v,classes_a_pk_classes_types_v,classes_a_tk_classes_types_v,classes_a_tu_classes_types_p,classes_a_pk_classes_types_p,classes_a_tk_classes_types_p,classif_b_total_classif_types_v,classif_b_unknown_classif_types_v,classif_b_known_classif_types_v,classif_a_total_classif_types_v,classif_a_unknown_classif_types_v,classif_a_known_classif_types_v,classif_b_unknown_classif_types_p,classif_b_known_classif_types_p,classif_a_unknown_classif_types_p,classif_a_known_classif_types_p,diff_tu_classes_types_v,diff_pk_classes_types_v,diff_tk_classes_types_v,diff_tu_classes_types_p,diff_pk_classes_types_p,diff_tk_classes_types_p,diff_unknown_classif_types_v,diff_known_classif_types_v,diff_unknown_classif_types_p,diff_known_classif_types_p,incomplete_classes_found
1,24,23,0,1,95.83333333333334,0.0,4.166666666666666,24,23,0,1,95.83333333333334,0.0,4.166666666666666,336,322,14,336,322,14,95.83333333333334,4.166666666666666,95.83333333333334,4.166666666666666,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1
2,24,23,0,1,95.83333333333334,0.0,4.166666666666666,24,23,0,1,95.83333333333334,0.0,4.166666666666666,336,322,14,336,322,14,95.83333333333334,4.166666666666666,95.83333333333334,4.166666666666666,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1
3,24,23,0,1,95.83333333333334,0.0,4.166666666666666,24,19,4,1,79.16666666666666,16.666666666666664,4.166666666666666,336,322,14,336,294,42,95.83333333333334,4.166666666666666,87.5,12.5,-4,4,0,-16.666666666666686,16.666666666666664,0.0,-28,28,-8.333333333333343,8.333333333333334,3
4,24,23,0,1,95.83333333333334,0.0,4.166666666666666,24,23,0,1,95.83333333333334,0.0,4.166666666666666,336,322,14,336,322,14,95.83333333333334,4.166666666666666,95.83333333333334,4.166666666666666,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1
5,24,23,0,1,95.83333333333334,0.0,4.166666666666666,24,23,0,1,95.83333333333334,0.0,4.166666666666666,336,322,14,336,322,14,95.83333333333334,4.166666666666666,95.83333333333334,4.166666666666666,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1
6,24,23,0,1,95.83333333333334,0.0,4.166666666666666,24,19,4,1,79.16666666666666,16.666666666666664,4.166666666666666,336,322,14,336,292,44,95.83333333333334,4.166666666666666,86.90476190476191,13.095238095238097,-4,4,0,-16.666666666666686,16.666666666666664,0.0,-30,30,-8.92857142857143,8.92857142857143,2
7,24,23,0,1,95.83333333333334,0.0,4.166666666666666,24,23,0,1,95.83333333333334,0.0,4.166666666666666,336,322,14,336,322,14,95.83333333333334,4.166666666666666,95.83333333333334,4.166666666666666,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1
8,24,23,0,1,95.83333333333334,0.0,4.166666666666666,24,23,0,1,95.83333333333334,0.0,4.166666666666666,336,322,14,336,322,14,95.83333333333334,4.166666666666666,95.83333333333334,4.166666666666666,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1
9,24,23,0,1,95.83333333333334,0.0,4.166666666666666,24,19,4,1,79.16666666666666,16.666666666666664,4.166666666666666,336,322,14,336,304,32,95.83333333333334,4.166666666666666,90.47619047619048,9.523809523809524,-4,4,0,-16.666666666666686,16.666666666666664,0.0,-18,18,-5.357142857142861,5.357142857142858,1
10,24,23,0,1,95.83333333333334,0.0,4.166666666666666,24,23,0,1,95.83333333333334,0.0,4.166666666666666,336,322,14,336,322,14,95.83333333333334,4.166666666666666,95.83333333333334,4.166666666666666,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1
11,24,23,0,1,95.83333333333334,0.0,4.166666666666666,24,2,21,1,8.333333333333332,87.5,4.166666666666666,336,322,14,336,185,151,95.83333333333334,4.166666666666666,55.05952380952381,44.94047619047619,-21,21,0,-87.50000000000001,87.5,0.0,-137,137,-40.77380952380953,40.773809523809526,1
12,24,23,0,1,95.83333333333334,0.0,4.166666666666666,24,23,0,1,95.83333333333334,0.0,4.166666666666666,336,322,14,336,322,14,95.83333333333334,4.166666666666666,95.83333333333334,4.166666666666666,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1
13,24,23,0,1,95.83333333333334,0.0,4.166666666666666,24,23,0,1,95.83333333333334,0.0,4.166666666666666,336,322,14,336,322,14,95.83333333333334,4.166666666666666,95.83333333333334,4.166666666666666,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1
