execution,classes_b_total_classes_number,classes_b_tu_classes_types_v,classes_b_pk_classes_types_v,classes_b_tk_classes_types_v,classes_b_tu_classes_types_p,classes_b_pk_classes_types_p,classes_b_tk_classes_types_p,classes_a_total_classes_number,classes_a_tu_classes_types_v,classes_a_pk_classes_types_v,classes_a_tk_classes_types_v,classes_a_tu_classes_types_p,classes_a_pk_classes_types_p,classes_a_tk_classes_types_p,classif_b_total_classif_types_v,classif_b_unknown_classif_types_v,classif_b_known_classif_types_v,classif_a_total_classif_types_v,classif_a_unknown_classif_types_v,classif_a_known_classif_types_v,classif_b_unknown_classif_types_p,classif_b_known_classif_types_p,classif_a_unknown_classif_types_p,classif_a_known_classif_types_p,diff_tu_classes_types_v,diff_pk_classes_types_v,diff_tk_classes_types_v,diff_tu_classes_types_p,diff_pk_classes_types_p,diff_tk_classes_types_p,diff_unknown_classif_types_v,diff_known_classif_types_v,diff_unknown_classif_types_p,diff_known_classif_types_p,incomplete_classes_found
1,16,15,0,1,93.75,0.0,6.25,16,0,13,3,0.0,81.25,18.75,224,210,14,224,91,133,93.75,6.25,40.625,59.375,-15,13,2,-93.75,81.25,12.5,-119,119,-53.125,53.125,1
2,16,15,0,1,93.75,0.0,6.25,16,0,14,2,0.0,87.5,12.5,224,210,14,224,98,126,93.75,6.25,43.75,56.25,-15,14,1,-93.75,87.5,6.25,-112,112,-50.0,50.0,1
3,16,15,0,1,93.75,0.0,6.25,16,0,14,2,0.0,87.5,12.5,224,210,14,224,98,126,93.75,6.25,43.75,56.25,-15,14,1,-93.75,87.5,6.25,-112,112,-50.0,50.0,1
4,16,15,0,1,93.75,0.0,6.25,16,0,14,2,0.0,87.5,12.5,224,210,14,224,98,126,93.75,6.25,43.75,56.25,-15,14,1,-93.75,87.5,6.25,-112,112,-50.0,50.0,1
5,16,15,0,1,93.75,0.0,6.25,16,0,14,2,0.0,87.5,12.5,224,210,14,224,98,126,93.75,6.25,43.75,56.25,-15,14,1,-93.75,87.5,6.25,-112,112,-50.0,50.0,1
6,16,15,0,1,93.75,0.0,6.25,16,0,14,2,0.0,87.5,12.5,224,210,14,224,98,126,93.75,6.25,43.75,56.25,-15,14,1,-93.75,87.5,6.25,-112,112,-50.0,50.0,1
7,16,15,0,1,93.75,0.0,6.25,16,13,2,1,81.25,12.5,6.25,224,210,14,224,200,24,93.75,6.25,89.28571428571429,10.714285714285714,-2,2,0,-12.5,12.5,0.0,-10,10,-4.464285714285708,4.4642857142857135,1
8,16,15,0,1,93.75,0.0,6.25,16,15,0,1,93.75,0.0,6.25,224,210,14,224,210,14,93.75,6.25,93.75,6.25,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1
9,16,15,0,1,93.75,0.0,6.25,16,0,14,2,0.0,87.5,12.5,224,210,14,224,98,126,93.75,6.25,43.75,56.25,-15,14,1,-93.75,87.5,6.25,-112,112,-50.0,50.0,1
10,16,15,0,1,93.75,0.0,6.25,16,0,14,2,0.0,87.5,12.5,224,210,14,224,98,126,93.75,6.25,43.75,56.25,-15,14,1,-93.75,87.5,6.25,-112,112,-50.0,50.0,1
11,16,15,0,1,93.75,0.0,6.25,16,0,14,2,0.0,87.5,12.5,224,210,14,224,98,126,93.75,6.25,43.75,56.25,-15,14,1,-93.75,87.5,6.25,-112,112,-50.0,50.0,1
12,16,15,0,1,93.75,0.0,6.25,16,0,14,2,0.0,87.5,12.5,224,210,14,224,98,126,93.75,6.25,43.75,56.25,-15,14,1,-93.75,87.5,6.25,-112,112,-50.0,50.0,1
13,16,15,0,1,93.75,0.0,6.25,16,0,15,1,0.0,93.75,6.25,224,210,14,224,105,119,93.75,6.25,46.875,53.125,-15,15,0,-93.75,93.75,0.0,-105,105,-46.875,46.875,0
14,16,15,0,1,93.75,0.0,6.25,16,0,14,2,0.0,87.5,12.5,224,210,14,224,98,126,93.75,6.25,43.75,56.25,-15,14,1,-93.75,87.5,6.25,-112,112,-50.0,50.0,1
15,16,15,0,1,93.75,0.0,6.25,16,0,14,2,0.0,87.5,12.5,224,210,14,224,98,126,93.75,6.25,43.75,56.25,-15,14,1,-93.75,87.5,6.25,-112,112,-50.0,50.0,1
16,16,15,0,1,93.75,0.0,6.25,16,0,14,2,0.0,87.5,12.5,224,210,14,224,98,126,93.75,6.25,43.75,56.25,-15,14,1,-93.75,87.5,6.25,-112,112,-50.0,50.0,1
