execution,k_s_sup,s_k_sub,t_k_sup,ns_s_sup,s_ns_sub,r_ar_sup,ar_r_sub,ns_sub_r,ks_sf_in,sub_r_r,n_r_t,ns_s_spe,nk_k_sup,s_nsup_k,nrs_ns_r,total_time
1,0.013995799934491515,8.760008495301008e-05,0.00010329997166991234,0.002829899895004928,9.039987344294786e-05,0.009187799994833767,1.2899981811642647e-05,0.0005654999986290932,1.2500095181167126e-05,2.1200045011937618e-05,8.199946023523808e-06,0.00560329994186759,6.6999346017837524e-06,5.799927748739719e-06,8.800067007541656e-06,0.0325396996922791
2,0.009040100034326315,0.0001343999756500125,0.00014729995746165514,0.0013806000351905823,9.099987801164389e-05,0.00635020004119724,1.2900098226964474e-05,0.0004355000564828515,1.2200092896819115e-05,2.2100168280303478e-05,7.79994297772646e-06,0.003765299916267395,7.00005330145359e-06,6.00004568696022e-06,8.79995059221983e-06,0.021421200246550143
3,9.660003706812859e-05,0.02620530012063682,0.009730399935506284,1.2399861589074135e-05,0.10914070007856935,8.549995254725218e-05,1.179997343569994e-05,1.2499978765845299e-05,1.1800089851021767e-05,2.189993392676115e-05,7.900060154497623e-06,6.100046448409557e-06,0.004513199906796217,0.0038964999839663506,1.0199961252510548e-05,0.15376279992051423
4,0.004486000048927963,8.469994645565748e-05,0.0001047999830916524,8.379993960261345e-05,8.049991447478533e-05,0.003096099942922592,1.27000967040658e-05,0.00022019993048161268,1.200009137392044e-05,2.110004425048828e-05,8.199946023523808e-06,0.0018777999794110656,6.9999368861317635e-06,5.999929271638393e-06,8.70006624609232e-06,0.010109599796123803
5,0.004735899972729385,9.14999982342124e-05,0.00011190003715455532,8.180004078894854e-05,8.179992437362671e-05,0.0031793999951332808,1.2899981811642647e-05,0.00021709990687668324,1.1999858543276787e-05,2.0999927073717117e-05,7.6000578701496124e-06,0.0018783999839797616,6.8999361246824265e-06,6.100046448409557e-06,8.800067007541656e-06,0.010453099734149873
6,0.004506400087848306,9.270000737160444e-05,0.00010350008960813284,8.430005982518196e-05,8.180004078894854e-05,0.003091100021265447,1.27000967040658e-05,0.0002131998771801591,1.209997572004795e-05,2.1200045011937618e-05,7.79994297772646e-06,0.0019468999234959483,6.6999346017837524e-06,6.00004568696022e-06,1.0200077667832375e-05,0.010196600225754082
7,0.00449520000256598,8.459994569420815e-05,0.00011110003106296062,8.450006134808064e-05,8.030002936720848e-05,0.0031358000123873353,1.2199976481497288e-05,0.00021490000654011965,1.1800089851021767e-05,2.1400046534836292e-05,7.999944500625134e-06,0.001841600053012371,7.100054062902927e-06,5.899928510189056e-06,8.599949069321156e-06,0.010123000130988657
8,0.0045758000342175364,8.770008571445942e-05,0.00010419997852295637,0.00011090002954006195,0.00010170007590204477,0.003091300022788346,1.2699980288743973e-05,0.00021199998445808887,1.1800089851021767e-05,2.150004729628563e-05,7.999944500625134e-06,0.001882400014437735,6.7999353632330894e-06,5.800044164061546e-06,8.400063961744308e-06,0.010241000331006944
9,0.004788900027051568,9.330001194030046e-05,0.00011490005999803543,8.390005677938461e-05,8.210015948861837e-05,0.003203200059942901,1.2800097465515137e-05,0.00022030004765838385,1.2400094419717789e-05,2.1900166757404804e-05,7.999944500625134e-06,0.001894199987873435,6.800051778554916e-06,5.900044925510883e-06,8.79995059221983e-06,0.010557400761172175
10,0.004367799963802099,8.569995407015085e-05,0.0001015000743791461,7.979990914463997e-05,7.90000194683671e-05,0.0030261999927461147,1.1499971151351929e-05,0.00021029997151345015,1.1600088328123093e-05,2.0499923266470432e-05,7.4999406933784485e-06,0.0018387000309303403,6.400048732757568e-06,8.899951353669167e-06,8.599949069321156e-06,0.00986399978864938
