execution,classes_b_total_classes_number,classes_b_tu_classes_types_v,classes_b_pk_classes_types_v,classes_b_tk_classes_types_v,classes_b_tu_classes_types_p,classes_b_pk_classes_types_p,classes_b_tk_classes_types_p,classes_a_total_classes_number,classes_a_tu_classes_types_v,classes_a_pk_classes_types_v,classes_a_tk_classes_types_v,classes_a_tu_classes_types_p,classes_a_pk_classes_types_p,classes_a_tk_classes_types_p,classif_b_total_classif_types_v,classif_b_unknown_classif_types_v,classif_b_known_classif_types_v,classif_a_total_classif_types_v,classif_a_unknown_classif_types_v,classif_a_known_classif_types_v,classif_b_unknown_classif_types_p,classif_b_known_classif_types_p,classif_a_unknown_classif_types_p,classif_a_known_classif_types_p,diff_tu_classes_types_v,diff_pk_classes_types_v,diff_tk_classes_types_v,diff_tu_classes_types_p,diff_pk_classes_types_p,diff_tk_classes_types_p,diff_unknown_classif_types_v,diff_known_classif_types_v,diff_unknown_classif_types_p,diff_known_classif_types_p,incomplete_classes_found
1,10,9,0,1,90.0,0.0,10.0,10,8,1,1,80.0,10.0,10.0,140,126,14,140,117,23,90.0,10.0,83.57142857142857,16.428571428571427,-1,1,0,-10.0,10.0,0.0,-9,9,-6.428571428571431,6.428571428571427,1
2,10,9,0,1,90.0,0.0,10.0,10,5,4,1,50.0,40.0,10.0,140,126,14,140,104,36,90.0,10.0,74.28571428571429,25.71428571428571,-4,4,0,-40.0,40.0,0.0,-22,22,-15.714285714285708,15.714285714285712,0
3,10,9,0,1,90.0,0.0,10.0,10,9,0,1,90.0,0.0,10.0,140,126,14,140,126,14,90.0,10.0,90.0,10.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1
4,10,9,0,1,90.0,0.0,10.0,10,7,0,3,70.0,0.0,30.0,140,126,14,140,98,42,90.0,10.0,70.0,30.0,-2,0,2,-20.0,0.0,20.0,-28,28,-20.0,20.0,3
5,10,9,0,1,90.0,0.0,10.0,10,9,0,1,90.0,0.0,10.0,140,126,14,140,126,14,90.0,10.0,90.0,10.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1
6,10,9,0,1,90.0,0.0,10.0,10,7,2,1,70.0,20.0,10.0,140,126,14,140,118,22,90.0,10.0,84.28571428571429,15.714285714285714,-2,2,0,-20.0,20.0,0.0,-8,8,-5.714285714285708,5.7142857142857135,0
7,10,9,0,1,90.0,0.0,10.0,10,9,0,1,90.0,0.0,10.0,140,126,14,140,126,14,90.0,10.0,90.0,10.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1
8,10,9,0,1,90.0,0.0,10.0,10,7,2,1,70.0,20.0,10.0,140,126,14,140,118,22,90.0,10.0,84.28571428571429,15.714285714285714,-2,2,0,-20.0,20.0,0.0,-8,8,-5.714285714285708,5.7142857142857135,0
9,10,9,0,1,90.0,0.0,10.0,10,9,0,1,90.0,0.0,10.0,140,126,14,140,126,14,90.0,10.0,90.0,10.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1
10,10,9,0,1,90.0,0.0,10.0,10,9,0,1,90.0,0.0,10.0,140,126,14,140,126,14,90.0,10.0,90.0,10.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1
