execution,classes_b_total_classes_number,classes_b_tu_classes_types_v,classes_b_pk_classes_types_v,classes_b_tk_classes_types_v,classes_b_tu_classes_types_p,classes_b_pk_classes_types_p,classes_b_tk_classes_types_p,classes_a_total_classes_number,classes_a_tu_classes_types_v,classes_a_pk_classes_types_v,classes_a_tk_classes_types_v,classes_a_tu_classes_types_p,classes_a_pk_classes_types_p,classes_a_tk_classes_types_p,classif_b_total_classif_types_v,classif_b_unknown_classif_types_v,classif_b_known_classif_types_v,classif_a_total_classif_types_v,classif_a_unknown_classif_types_v,classif_a_known_classif_types_v,classif_b_unknown_classif_types_p,classif_b_known_classif_types_p,classif_a_unknown_classif_types_p,classif_a_known_classif_types_p,diff_tu_classes_types_v,diff_pk_classes_types_v,diff_tk_classes_types_v,diff_tu_classes_types_p,diff_pk_classes_types_p,diff_tk_classes_types_p,diff_unknown_classif_types_v,diff_known_classif_types_v,diff_unknown_classif_types_p,diff_known_classif_types_p,incomplete_classes_found
1,25,24,0,1,96.0,0.0,4.0,25,21,3,1,84.0,12.0,4.0,350,336,14,350,309,41,96.0,4.0,88.28571428571429,11.714285714285715,-3,3,0,-12.0,12.0,0.0,-27,27,-7.714285714285708,7.714285714285715,3
2,25,24,0,1,96.0,0.0,4.0,25,22,2,1,88.0,8.0,4.0,350,336,14,350,318,32,96.0,4.0,90.85714285714286,9.142857142857142,-2,2,0,-8.0,8.0,0.0,-18,18,-5.142857142857139,5.142857142857142,2
3,25,24,0,1,96.0,0.0,4.0,25,0,24,1,0.0,96.0,4.0,350,336,14,350,168,182,96.0,4.0,48.0,52.0,-24,24,0,-96.0,96.0,0.0,-168,168,-48.0,48.0,0
4,25,24,0,1,96.0,0.0,4.0,25,23,1,1,92.0,4.0,4.0,350,336,14,350,327,23,96.0,4.0,93.42857142857143,6.571428571428571,-1,1,0,-4.0,4.0,0.0,-9,9,-2.5714285714285694,2.571428571428571,1
5,25,24,0,1,96.0,0.0,4.0,25,23,1,1,92.0,4.0,4.0,350,336,14,350,327,23,96.0,4.0,93.42857142857143,6.571428571428571,-1,1,0,-4.0,4.0,0.0,-9,9,-2.5714285714285694,2.571428571428571,1
6,25,24,0,1,96.0,0.0,4.0,25,23,1,1,92.0,4.0,4.0,350,336,14,350,327,23,96.0,4.0,93.42857142857143,6.571428571428571,-1,1,0,-4.0,4.0,0.0,-9,9,-2.5714285714285694,2.571428571428571,1
7,25,24,0,1,96.0,0.0,4.0,25,23,1,1,92.0,4.0,4.0,350,336,14,350,327,23,96.0,4.0,93.42857142857143,6.571428571428571,-1,1,0,-4.0,4.0,0.0,-9,9,-2.5714285714285694,2.571428571428571,1
8,25,24,0,1,96.0,0.0,4.0,25,23,1,1,92.0,4.0,4.0,350,336,14,350,327,23,96.0,4.0,93.42857142857143,6.571428571428571,-1,1,0,-4.0,4.0,0.0,-9,9,-2.5714285714285694,2.571428571428571,1
9,25,24,0,1,96.0,0.0,4.0,25,23,1,1,92.0,4.0,4.0,350,336,14,350,327,23,96.0,4.0,93.42857142857143,6.571428571428571,-1,1,0,-4.0,4.0,0.0,-9,9,-2.5714285714285694,2.571428571428571,1
10,25,24,0,1,96.0,0.0,4.0,25,23,1,1,92.0,4.0,4.0,350,336,14,350,327,23,96.0,4.0,93.42857142857143,6.571428571428571,-1,1,0,-4.0,4.0,0.0,-9,9,-2.5714285714285694,2.571428571428571,1
11,25,24,0,1,96.0,0.0,4.0,25,23,1,1,92.0,4.0,4.0,350,336,14,350,327,23,96.0,4.0,93.42857142857143,6.571428571428571,-1,1,0,-4.0,4.0,0.0,-9,9,-2.5714285714285694,2.571428571428571,1
12,25,24,0,1,96.0,0.0,4.0,25,9,15,1,36.0,60.0,4.0,350,336,14,350,229,121,96.0,4.0,65.42857142857143,34.57142857142857,-15,15,0,-60.0,60.0,0.0,-107,107,-30.57142857142857,30.57142857142857,1
13,25,24,0,1,96.0,0.0,4.0,25,23,1,1,92.0,4.0,4.0,350,336,14,350,327,23,96.0,4.0,93.42857142857143,6.571428571428571,-1,1,0,-4.0,4.0,0.0,-9,9,-2.5714285714285694,2.571428571428571,1
14,25,24,0,1,96.0,0.0,4.0,25,22,2,1,88.0,8.0,4.0,350,336,14,350,318,32,96.0,4.0,90.85714285714286,9.142857142857142,-2,2,0,-8.0,8.0,0.0,-18,18,-5.142857142857139,5.142857142857142,2
15,25,24,0,1,96.0,0.0,4.0,25,20,4,1,80.0,16.0,4.0,350,336,14,350,304,46,96.0,4.0,86.85714285714286,13.142857142857142,-4,4,0,-16.0,16.0,0.0,-32,32,-9.142857142857139,9.142857142857142,2
16,25,24,0,1,96.0,0.0,4.0,25,22,2,1,88.0,8.0,4.0,350,336,14,350,318,32,96.0,4.0,90.85714285714286,9.142857142857142,-2,2,0,-8.0,8.0,0.0,-18,18,-5.142857142857139,5.142857142857142,2
17,25,24,0,1,96.0,0.0,4.0,25,22,2,1,88.0,8.0,4.0,350,336,14,350,318,32,96.0,4.0,90.85714285714286,9.142857142857142,-2,2,0,-8.0,8.0,0.0,-18,18,-5.142857142857139,5.142857142857142,2
18,25,24,0,1,96.0,0.0,4.0,25,22,2,1,88.0,8.0,4.0,350,336,14,350,318,32,96.0,4.0,90.85714285714286,9.142857142857142,-2,2,0,-8.0,8.0,0.0,-18,18,-5.142857142857139,5.142857142857142,2
19,25,24,0,1,96.0,0.0,4.0,25,22,2,1,88.0,8.0,4.0,350,336,14,350,318,32,96.0,4.0,90.85714285714286,9.142857142857142,-2,2,0,-8.0,8.0,0.0,-18,18,-5.142857142857139,5.142857142857142,2
20,25,24,0,1,96.0,0.0,4.0,25,22,2,1,88.0,8.0,4.0,350,336,14,350,318,32,96.0,4.0,90.85714285714286,9.142857142857142,-2,2,0,-8.0,8.0,0.0,-18,18,-5.142857142857139,5.142857142857142,2
21,25,24,0,1,96.0,0.0,4.0,25,22,2,1,88.0,8.0,4.0,350,336,14,350,318,32,96.0,4.0,90.85714285714286,9.142857142857142,-2,2,0,-8.0,8.0,0.0,-18,18,-5.142857142857139,5.142857142857142,2
22,25,24,0,1,96.0,0.0,4.0,25,22,2,1,88.0,8.0,4.0,350,336,14,350,318,32,96.0,4.0,90.85714285714286,9.142857142857142,-2,2,0,-8.0,8.0,0.0,-18,18,-5.142857142857139,5.142857142857142,2
23,25,24,0,1,96.0,0.0,4.0,25,22,2,1,88.0,8.0,4.0,350,336,14,350,318,32,96.0,4.0,90.85714285714286,9.142857142857142,-2,2,0,-8.0,8.0,0.0,-18,18,-5.142857142857139,5.142857142857142,2
24,25,24,0,1,96.0,0.0,4.0,25,21,3,1,84.0,12.0,4.0,350,336,14,350,309,41,96.0,4.0,88.28571428571429,11.714285714285715,-3,3,0,-12.0,12.0,0.0,-27,27,-7.714285714285708,7.714285714285715,3
