execution_number,input_class_name,input_class_stereotype
1,ContinentPerson,subkind
2,EvilPerson,subkind
3,ImpetuousPerson,subkind
4,IncontinentPerson,subkind
5,Person,kind
6,VirtuousPerson,subkind
7,WeakPerson,subkind
