class_name,class_original_classification,classification_final_list
ActiveStudent,role,can
Agent,kind,is
EducationalInstitution,subkind,can
Organization,subkind,is
Participant,role,can
ParticipantWithQuestion,role,is
ParticipantWithanswer,role,can
Person,subkind,can
Professor,role,is
Student,role,can
Tutor,role,can
