taxonomy_name,dataset_name,num_classes
silveira2021oap_tx001.ttl,silveira2021oap,3
silveira2021oap_tx002.ttl,silveira2021oap,2
silveira2021oap_tx003.ttl,silveira2021oap,5
silveira2021oap_tx004.ttl,silveira2021oap,2
silveira2021oap_tx005.ttl,silveira2021oap,8
