execution,classes_b_total_classes_number,classes_b_tu_classes_types_v,classes_b_pk_classes_types_v,classes_b_tk_classes_types_v,classes_b_tu_classes_types_p,classes_b_pk_classes_types_p,classes_b_tk_classes_types_p,classes_a_total_classes_number,classes_a_tu_classes_types_v,classes_a_pk_classes_types_v,classes_a_tk_classes_types_v,classes_a_tu_classes_types_p,classes_a_pk_classes_types_p,classes_a_tk_classes_types_p,classif_b_total_classif_types_v,classif_b_unknown_classif_types_v,classif_b_known_classif_types_v,classif_a_total_classif_types_v,classif_a_unknown_classif_types_v,classif_a_known_classif_types_v,classif_b_unknown_classif_types_p,classif_b_known_classif_types_p,classif_a_unknown_classif_types_p,classif_a_known_classif_types_p,diff_tu_classes_types_v,diff_pk_classes_types_v,diff_tk_classes_types_v,diff_tu_classes_types_p,diff_pk_classes_types_p,diff_tk_classes_types_p,diff_unknown_classif_types_v,diff_known_classif_types_v,diff_unknown_classif_types_p,diff_known_classif_types_p,incomplete_classes_found
1,17,16,0,1,94.11764705882352,0.0,5.88235294117647,17,14,0,3,82.35294117647058,0.0,17.647058823529413,238,224,14,238,196,42,94.11764705882352,5.88235294117647,82.35294117647058,17.647058823529413,-2,0,2,-11.764705882352942,0.0,11.764705882352942,-28,28,-11.764705882352942,11.764705882352942,3
2,17,16,0,1,94.11764705882352,0.0,5.88235294117647,17,16,0,1,94.11764705882352,0.0,5.88235294117647,238,224,14,238,224,14,94.11764705882352,5.88235294117647,94.11764705882352,5.88235294117647,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1
3,17,16,0,1,94.11764705882352,0.0,5.88235294117647,17,16,0,1,94.11764705882352,0.0,5.88235294117647,238,224,14,238,224,14,94.11764705882352,5.88235294117647,94.11764705882352,5.88235294117647,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1
4,17,16,0,1,94.11764705882352,0.0,5.88235294117647,17,14,0,3,82.35294117647058,0.0,17.647058823529413,238,224,14,238,196,42,94.11764705882352,5.88235294117647,82.35294117647058,17.647058823529413,-2,0,2,-11.764705882352942,0.0,11.764705882352942,-28,28,-11.764705882352942,11.764705882352942,3
5,17,16,0,1,94.11764705882352,0.0,5.88235294117647,17,16,0,1,94.11764705882352,0.0,5.88235294117647,238,224,14,238,224,14,94.11764705882352,5.88235294117647,94.11764705882352,5.88235294117647,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1
6,17,16,0,1,94.11764705882352,0.0,5.88235294117647,17,16,0,1,94.11764705882352,0.0,5.88235294117647,238,224,14,238,224,14,94.11764705882352,5.88235294117647,94.11764705882352,5.88235294117647,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1
7,17,16,0,1,94.11764705882352,0.0,5.88235294117647,17,16,0,1,94.11764705882352,0.0,5.88235294117647,238,224,14,238,224,14,94.11764705882352,5.88235294117647,94.11764705882352,5.88235294117647,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1
8,17,16,0,1,94.11764705882352,0.0,5.88235294117647,17,15,0,2,88.23529411764706,0.0,11.76470588235294,238,224,14,238,210,28,94.11764705882352,5.88235294117647,88.23529411764706,11.76470588235294,-1,0,1,-5.882352941176464,0.0,5.88235294117647,-14,14,-5.882352941176464,5.88235294117647,2
9,17,16,0,1,94.11764705882352,0.0,5.88235294117647,17,16,0,1,94.11764705882352,0.0,5.88235294117647,238,224,14,238,224,14,94.11764705882352,5.88235294117647,94.11764705882352,5.88235294117647,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1
10,17,16,0,1,94.11764705882352,0.0,5.88235294117647,17,14,2,1,82.35294117647058,11.76470588235294,5.88235294117647,238,224,14,238,206,32,94.11764705882352,5.88235294117647,86.5546218487395,13.445378151260504,-2,2,0,-11.764705882352942,11.76470588235294,0.0,-18,18,-7.563025210084021,7.563025210084034,2
