class_name,class_original_classification,classification_final_list
Canceled_NC,phase,can
Evaluation_Find,category,can
Finished_NC,role,is
Identified_NC,phase,is
Lesson_Learned,kind,can
Noncompliance,kind,is
Planned_NC,role,can
Problem,kind,can
Registered_NC,phase,can
Resolving_NC,role,is
