class_name,class_original_classification,classification_final_list
TDO::_Bitstring,category,is
TDO::_Component_Part,category,can
TDO::_Data_File,category,can
TDO::_Hybrid,category,is
TDO::_Material,category,is
TDO::_Nonmaterial,category,is
TDO::_Program_File,category,can
TDO::_Syntactic_Object,category,is
UFO::_Object,category,is
UFO::_Physical_Object,category,can
UFO::_Social_Object,category,is
