percentage,execution,k_s_sup,s_k_sub,t_k_sup,ns_s_sup,s_ns_sub,r_ar_sup,ar_r_sub,ns_sub_r,ks_sf_in,sub_r_r,n_r_t,ns_s_spe,nk_k_sup,s_nsup_k,nrs_ns_r,total_time
30,4,0.012029299992718734,0.00014360001659952104,9.070000669453293e-05,0.004780500006745569,0.00013630000466946512,0.014236800008802675,1.0499992640689015e-05,1.7999991541728377e-06,1.0099989594891667e-05,1.510001311544329e-05,6.400005077011883e-06,0.005046499994932674,0.0002872000040952116,0.00021550001110881567,6.400005077011883e-06,0.03701670005102642
