taxonomy_name,dataset_name,num_classes
pereira2015doacao-orgaos_tx001.ttl,pereira2015doacao-orgaos,8
pereira2015doacao-orgaos_tx002.ttl,pereira2015doacao-orgaos,2
pereira2015doacao-orgaos_tx003.ttl,pereira2015doacao-orgaos,13
